MassRunningOrder,BaseWheel,EnginePower,InnovativeTechnology,ElecRange_NO_RANGE,ElecRange_0to50,ElecRange_50to100,ElecRange_100to150,ElecRange_150+,Pool_BMW,Pool_FORD,Pool_HYUNDAI,Pool_KIA,Pool_MAZDA-SUBARU-SUZUKI-TOYOTA,Pool_MERCEDES-BENZ,Pool_RENAULT-NISSAN-MITSUBISHI,Pool_STELLANTIS,Pool_TESLA,Pool_VW-SAIC,FuelType_DIESEL,FuelType_DIESEL/ELECTRIC,FuelType_E85,FuelType_ELECTRIC,FuelType_LPG,FuelType_NG,FuelType_NG-BIOMETHANE,FuelType_PETROL,FuelType_PETROL/ELECTRIC
".values =
0.5465116279069766

.base_values =
1.8255813953488371

.data =
1705.0",".values =
0.0046511627906976605

.base_values =
1.8255813953488371

.data =
2840.0",".values =
0.3273255813953489

.base_values =
1.8255813953488371

.data =
143.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.2697674418604651

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.004069767441860462

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.05523255813953494

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.004651162790697683

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.004069767441860472

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860517

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.00872093023255811

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.09418604651162796

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.17848837209302335

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.27965116279069757

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1633720930232558

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.1377906976744186

.base_values =
1.8255813953488371

.data =
1566.0",".values =
-0.020348837209302306

.base_values =
1.8255813953488371

.data =
2680.0",".values =
0.14244186046511623

.base_values =
1.8255813953488371

.data =
110.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.26976744186046514

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.027906976744186074

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.004651162790697672

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.014534883720930236

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.07848837209302331

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.16860465116279072

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.2191860465116279

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1633720930232558

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.44883720930232557

.base_values =
1.8255813953488371

.data =
1060.0",".values =
-0.20348837209302323

.base_values =
1.8255813953488371

.data =
2300.0",".values =
-0.691860465116279

.base_values =
1.8255813953488371

.data =
52.0",".values =
-0.0005813953488371992

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.17616279069767438

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860517

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0244186046511628

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.05406976744186047

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.033139534883720935

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.007558139534883745

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.12325581395348836

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.056395348837209314

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.11627906976744187

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.28720930232558145

.base_values =
1.8255813953488371

.data =
1445.0",".values =
-0.03662790697674417

.base_values =
1.8255813953488371

.data =
2700.0",".values =
-0.3546511627906976

.base_values =
1.8255813953488371

.data =
112.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.22674418604651164

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.7749999999999999

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.002906976744186046

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.004069767441860472

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.010465116279069753

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.013953488372093027

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1511627906976744

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.14941860465116283

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.13197674418604652

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.3116279069767442

.base_values =
1.8255813953488371

.data =
1985.0",".values =
0.008139534883720923

.base_values =
1.8255813953488371

.data =
3000.0",".values =
0.16918604651162794

.base_values =
1.8255813953488371

.data =
160.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.961046511627907

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.012790697674418627

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.011627906976744162

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.003488372093023262

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-1.3127906976744186

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.047674418604651145

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.009302325581395354

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.1755813953488372

.base_values =
1.8255813953488371

.data =
1295.0",".values =
0.38546511627906976

.base_values =
1.8255813953488371

.data =
2495.0",".values =
0.3250000000000001

.base_values =
1.8255813953488371

.data =
131.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.24069767441860462

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0029069767441860517

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.022674418604651157

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.035465116279069765

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02848837209302324

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.16918604651162794

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.05116279069767442

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.16046511627906979

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.4587209302325581

.base_values =
1.8255813953488371

.data =
1345.0",".values =
0.07616279069767441

.base_values =
1.8255813953488371

.data =
2570.0",".values =
0.04360465116279074

.base_values =
1.8255813953488371

.data =
131.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.18720930232558136

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.004069767441860472

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.029651162790697703

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0023255813953488302

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860517

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.11162790697674412

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.06918604651162788

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.15174418604651166

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0622093023255814

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.13488372093023254

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.4796511627906976

.base_values =
1.8255813953488371

.data =
1165.0",".values =
0.07441860465116283

.base_values =
1.8255813953488371

.data =
2539.0",".values =
-0.5145348837209301

.base_values =
1.8255813953488371

.data =
75.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.22093023255813954

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0023255813953488302

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.035465116279069765

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.016860465116279078

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.013953488372093004

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.06279069767441861

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.12383720930232563

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.3302325581395349

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.10581395348837212

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.1819767441860465

.base_values =
1.8255813953488371

.data =
1055.0",".values =
0.04651162790697674

.base_values =
1.8255813953488371

.data =
2540.0",".values =
-0.4098837209302325

.base_values =
1.8255813953488371

.data =
74.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1959302325581395

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.03895348837209302

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860296

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.012790697674418594

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.024418604651162756

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.007558139534883668

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.13313953488372093

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.24883720930232558

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.12558139534883722

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.16046511627906973

.base_values =
1.8255813953488371

.data =
1165.0",".values =
0.059302325581395345

.base_values =
1.8255813953488371

.data =
2540.0",".values =
-0.36046511627906974

.base_values =
1.8255813953488371

.data =
74.0",".values =
-0.0011627906976743984

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.19883720930232548

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0023255813953488415

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.04186046511627907

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.018604651162790687

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.016860465116279044

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0023255813953488302

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.12558139534883725

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1395348837209302

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1284883720930233

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.39534883720930225

.base_values =
1.8255813953488371

.data =
1352.0",".values =
0.011627906976744174

.base_values =
1.8255813953488371

.data =
2639.0",".values =
-0.03023255813953494

.base_values =
1.8255813953488371

.data =
103.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1965116279069768

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.028488372093023295

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744095

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.013372093023255793

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0319767441860465

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1447674418604651

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.05465116279069774

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.14651162790697683

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.45

.base_values =
1.8255813953488371

.data =
1232.0",".values =
0.0017441860465116422

.base_values =
1.8255813953488371

.data =
2636.0",".values =
-0.14186046511627906

.base_values =
1.8255813953488371

.data =
81.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.22906976744186042

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.017441860465116275

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0029069767441860517

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.006395348837209302

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.011046511627906975

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.07616279069767444

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.13895348837209304

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1924418604651163

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.10813953488372094

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.4215116279069768

.base_values =
1.8255813953488371

.data =
1915.0",".values =
-0.033139534883720935

.base_values =
1.8255813953488371

.data =
2675.0",".values =
0.06511627906976743

.base_values =
1.8255813953488371

.data =
147.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.9558139534883721

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.011627906976744162

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.002325581395348837

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.013953488372093004

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0046511627906976605

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.010465116279069753

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.006976744186046524

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.04999999999999997

.base_values =
1.8255813953488371

.data =
0.0",".values =
-1.2843023255813952

.base_values =
1.8255813953488371

.data =
1.0"
".values =
0.022674418604651157

.base_values =
1.8255813953488371

.data =
1566.0",".values =
0.027325581395348842

.base_values =
1.8255813953488371

.data =
2579.0",".values =
-0.018604651162790697

.base_values =
1.8255813953488371

.data =
105.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.913953488372093

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.01744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0029069767441860296

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0011627906976744095

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.8953488372093024

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.08546511627906975

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.018604651162790718

.base_values =
1.8255813953488371

.data =
0.0"
